shape,seed,method,k,p_k,half,cov
normal,40125,SF_k109,109,0.957600953042881,2.991623642000613,0.9972250186000704
normal,40125,SF_k110,110,0.9731335699937322,3.331310691067698,0.999135619301204
normal,40126,SF_k106,106,0.9187206599719125,3.0880900854062596,0.9979855260549051
normal,40126,SF_k107,107,0.9310223909852352,2.9530843695917866,0.9968538403777938
normal,40126,SF_k108,108,0.9438729148535301,2.8990588745131802,0.9962571539374725
normal,40126,SF_k109,109,0.957600953042881,2.8981428399192986,0.9962462041552071
normal,40126,SF_k110,110,0.9731335699937322,2.7705062082015073,0.9944030766752274
normal,40127,SF_k106,106,0.9187206599719125,3.109395069081126,0.9981252913913292
normal,40127,SF_k107,107,0.9310223909852352,3.1472968356674023,0.9983521242141089
normal,40127,SF_k108,108,0.9438729148535301,2.9490240474691554,0.9968122082962163
normal,40127,SF_k109,109,0.957600953042881,2.8947069819008284,0.9962048738666527
normal,40127,SF_k110,110,0.9731335699937322,2.9005221200164057,0.9962745845680976
normal,40128,SF_k106,106,0.9187206599719125,3.0854937679438046,0.9979678551728588
normal,40128,SF_k107,107,0.9310223909852352,3.262394789924332,0.9988952482781834
normal,40128,SF_k108,108,0.9438729148535301,3.0528959830229065,0.9977335551545528
normal,40128,SF_k109,109,0.957600953042881,2.831138683902905,0.9953617394929228
normal,40128,SF_k110,110,0.9731335699937322,4.552267804804628,0.9999946929280459
normal,40129,SF_k106,106,0.9187206599719125,2.840271397696757,0.995492483301238
normal,40129,SF_k107,107,0.9310223909852352,3.0532514710670067,0.9977362385171735
normal,40129,SF_k108,108,0.9438729148535301,2.9318972761227196,0.9966310183805365
normal,40129,SF_k109,109,0.957600953042881,3.0825861550552585,0.9979478968126472
normal,40129,SF_k110,110,0.9731335699937322,3.9054281989588073,0.999905941316168
normal,40130,SF_k106,106,0.9187206599719125,2.997168843258913,0.9972750025833488
normal,40130,SF_k107,107,0.9310223909852352,2.820124186054985,0.9951994932630583
normal,40130,SF_k108,108,0.9438729148535301,2.83040289321722,0.9953510578905125
normal,40130,SF_k109,109,0.957600953042881,2.6240535455540903,0.9913109876165045
normal,40130,SF_k110,110,0.9731335699937322,3.4510981994486483,0.9994416896111267
normal,40131,SF_k106,106,0.9187206599719125,3.0187243996532285,0.9974615866513887
normal,40131,SF_k107,107,0.9310223909852352,2.835443688676275,0.9954237918269739
normal,40131,SF_k108,108,0.9438729148535301,2.7888472878273087,0.9947103999256777
normal,40131,SF_k109,109,0.957600953042881,3.29833374830072,0.9990273954397357
normal,40131,SF_k110,110,0.9731335699937322,3.392109493858186,0.9993064328189254
normal,40132,SF_k106,106,0.9187206599719125,2.9383173448028987,0.99670000953895
normal,40132,SF_k107,107,0.9310223909852352,2.7006479020211525,0.99307954407825
normal,40132,SF_k108,108,0.9438729148535301,2.8572390310530746,0.9957265611512369
normal,40132,SF_k109,109,0.957600953042881,2.690828755113874,0.9928725229658804
normal,40132,SF_k110,110,0.9731335699937322,2.467719448012677,0.9864023154587949
normal,40133,SF_k106,106,0.9187206599719125,3.2345994097736455,0.9987818649312548
normal,40133,SF_k107,107,0.9310223909852352,2.984928422881766,0.9971635531259089
normal,40133,SF_k108,108,0.9438729148535301,2.796894550350517,0.9948403629866609
normal,40133,SF_k109,109,0.957600953042881,2.6807542536362807,0.9926543561837937
normal,40133,SF_k110,110,0.9731335699937322,2.421048665927615,0.984524194706389
normal,40134,SF_k106,106,0.9187206599719125,3.4104448265458878,0.9993514299506474
normal,40134,SF_k107,107,0.9310223909852352,3.214335457708286,0.9986925317374118
normal,40134,SF_k108,108,0.9438729148535301,3.0627906953658033,0.9978071662343133
normal,40134,SF_k109,109,0.957600953042881,3.1510073352750143,0.9983729159614536
normal,40134,SF_k110,110,0.9731335699937322,2.9669542309964942,0.9969923427221241
normal,40135,SF_k106,106,0.9187206599719125,3.0340870761834653,0.9975873521788388
normal,40135,SF_k107,107,0.9310223909852352,2.977711678784799,0.9970959096902137
normal,40135,SF_k108,108,0.9438729148535301,3.1316119542339154,0.9982615051113175
normal,40135,SF_k109,109,0.957600953042881,2.972988219112003,0.9970508422932474
normal,40135,SF_k110,110,0.9731335699937322,3.502377515540784,0.9995388742539923
normal,40136,SF_k106,106,0.9187206599719125,3.172955708370563,0.9984910445745885
normal,40136,SF_k107,107,0.9310223909852352,2.984471231055105,0.9971593108697423
normal,40136,SF_k108,108,0.9438729148535301,3.2980807524976785,0.9990265186639324
normal,40136,SF_k109,109,0.957600953042881,3.2200098579606515,0.9987181381136148
normal,40136,SF_k110,110,0.9731335699937322,3.5197169957959598,0.9995679925121344
normal,40137,SF_k106,106,0.9187206599719125,3.4122835073624764,0.9993557892487204
normal,40137,SF_k107,107,0.9310223909852352,3.561958693664011,0.9996319016918913
normal,40137,SF_k108,108,0.9438729148535301,3.3427243224718137,0.9991703972802155
normal,40137,SF_k109,109,0.957600953042881,3.442898053627899,0.9994244837806214
normal,40137,SF_k110,110,0.9731335699937322,3.607991155550527,0.9996914229934808
normal,40138,SF_k106,106,0.9187206599719125,3.01176055523398,0.9974026261142181
normal,40138,SF_k107,107,0.9310223909852352,2.74531864614613,0.9939547830800541
normal,40138,SF_k108,108,0.9438729148535301,2.738351356207247,0.9938251933090381
normal,40138,SF_k109,109,0.957600953042881,2.716237153344814,0.9933971398054731
normal,40138,SF_k110,110,0.9731335699937322,2.8996789219245875,0.9962645491638442
normal,40139,SF_k106,106,0.9187206599719125,3.4263209803079517,0.9993881830855147
normal,40139,SF_k107,107,0.9310223909852352,3.3203272029404727,0.9991008799970853
normal,40139,SF_k108,108,0.9438729148535301,3.173980881093523,0.9984963640512325
normal,40139,SF_k109,109,0.957600953042881,3.5875674746812507,0.9996662226264794
normal,40139,SF_k110,110,0.9731335699937322,3.3926756029219205,0.9993078644751001
normal,40140,SF_k106,106,0.9187206599719125,2.781670634488766,0.9945920106840709
normal,40140,SF_k107,107,0.9310223909852352,2.5285409635682052,0.9885462280286166
normal,40140,SF_k108,108,0.9438729148535301,2.633855280522728,0.9915578537807563
normal,40140,SF_k109,109,0.957600953042881,2.4121259377214876,0.9841401977446433
normal,40140,SF_k110,110,0.9731335699937322,2.719983086438434,0.9934714744478015
normal,40141,SF_k106,106,0.9187206599719125,2.8471345230835685,0.9955885283658925
normal,40141,SF_k107,107,0.9310223909852352,2.5934629035849155,0.9904985211191164
normal,40141,SF_k108,108,0.9438729148535301,2.5062047814690325,0.9877965081377458
normal,40141,SF_k109,109,0.957600953042881,2.7347308489871653,0.9937568698622261
normal,40141,SF_k110,110,0.9731335699937322,2.5051163957286233,0.9877588897743013
normal,40142,SF_k106,106,0.9187206599719125,3.3115159802058,0.9990720805992357
normal,40142,SF_k107,107,0.9310223909852352,3.1370425630053194,0.9982933864972869
normal,40142,SF_k108,108,0.9438729148535301,2.9862235804047277,0.9971755394312409
normal,40142,SF_k109,109,0.957600953042881,3.281767254555907,0.9989684128492642
normal,40142,SF_k110,110,0.9731335699937322,3.141758887591784,0.9983206373137892
normal,40143,SF_k106,106,0.9187206599719125,2.743928030931055,0.9939291154140537
normal,40143,SF_k107,107,0.9310223909852352,2.484184722413872,0.9870151568096259
normal,40143,SF_k108,108,0.9438729148535301,2.3761971462458886,0.9825078858415828
normal,40143,SF_k109,109,0.957600953042881,2.196893536126184,0.9719719493936452
normal,40143,SF_k110,110,0.9731335699937322,1.968942452613021,0.951040300174798
normal,40144,SF_k106,106,0.9187206599719125,3.1499716985623043,0.9983671372042318
normal,40144,SF_k107,107,0.9310223909852352,3.0375816624309535,0.9976151522319932
normal,40144,SF_k108,108,0.9438729148535301,2.8683176985791925,0.995873390666784
normal,40144,SF_k109,109,0.957600953042881,2.6653512855993755,0.9923092061030474
normal,40144,SF_k110,110,0.9731335699937322,3.616808742505609,0.9997017424852306
normal,40145,SF_k106,106,0.9187206599719125,3.231261664994079,0.9987675494186443
normal,40145,SF_k107,107,0.9310223909852352,3.1984685699991577,0.9986184040770594
normal,40145,SF_k108,108,0.9438729148535301,3.1906763697214333,0.9985805982271054
normal,40145,SF_k109,109,0.957600953042881,3.127065484867501,0.9982343940433469
normal,40145,SF_k110,110,0.9731335699937322,3.056750285595014,0.9977624940620022
normal,40146,SF_k106,106,0.9187206599719125,3.0568462005560946,0.9977632098744276
normal,40146,SF_k107,107,0.9310223909852352,2.8346514029204823,0.9954124285860244
normal,40146,SF_k108,108,0.9438729148535301,2.662060150760691,0.9922336001486627
normal,40146,SF_k109,109,0.957600953042881,2.676040861334815,0.9925502438149085
normal,40146,SF_k110,110,0.9731335699937322,2.5276080222037316,0.9885157510720781
normal,40147,SF_k106,106,0.9187206599719125,3.214889491956875,0.9986950525179488
normal,40147,SF_k107,107,0.9310223909852352,3.3227266685456285,0.9991085778526245
normal,40147,SF_k108,108,0.9438729148535301,3.155054536642973,0.9983953189330217
normal,40147,SF_k109,109,0.957600953042881,3.4738458400575394,0.9994869442879049
normal,40147,SF_k110,110,0.9731335699937322,3.258096500991059,0.9988783774240504
normal,40148,SF_k106,106,0.9187206599719125,3.599403944601391,0.9996810525816384
normal,40148,SF_k107,107,0.9310223909852352,3.328882613347206,0.9991280485338425
normal,40148,SF_k108,108,0.9438729148535301,3.3239259547664117,0.9991124024079481
normal,40148,SF_k109,109,0.957600953042881,3.5533329417998885,0.9996196172900644
normal,40148,SF_k110,110,0.9731335699937322,3.270550084234422,0.9989266146687965
normal,40149,SF_k106,106,0.9187206599719125,3.2550435361116468,0.9988662501529832
normal,40149,SF_k107,107,0.9310223909852352,3.1485988926602073,0.9983594479604632
normal,40149,SF_k108,108,0.9438729148535301,3.4861062580405267,0.9995098937129363
normal,40149,SF_k109,109,0.957600953042881,3.434184506506776,0.9994056605071513
normal,40149,SF_k110,110,0.9731335699937322,3.470631012752296,0.999480763025745
trunc_laplace,43000,SF_k106,106,0.9187206599719125,3.256112919681224,1.0
trunc_laplace,43000,SF_k107,107,0.9310223909852352,3.0663133453680773,1.0
trunc_laplace,43000,SF_k108,108,0.9438729148535301,3.5615931750720424,1.0
trunc_laplace,43000,SF_k109,109,0.957600953042881,3.994385564298629,1.0
trunc_laplace,43000,SF_k110,110,0.9731335699937322,4.558598453161818,1.0
trunc_laplace,43001,SF_k106,106,0.9187206599719125,2.8092757808966873,1.0
trunc_laplace,43001,SF_k107,107,0.9310223909852352,2.5700205084239087,0.9982340910140413
trunc_laplace,43001,SF_k108,108,0.9438729148535301,2.361767546669393,0.9804192824017668
trunc_laplace,43001,SF_k109,109,0.957600953042881,2.212865806591365,0.9650884235122661
trunc_laplace,43001,SF_k110,110,0.9731335699937322,2.0600925697722854,0.9466779525475997
trunc_laplace,43002,SF_k106,106,0.9187206599719125,3.144243361473096,1.0
trunc_laplace,43002,SF_k107,107,0.9310223909852352,2.942464126004488,1.0
trunc_laplace,43002,SF_k108,108,0.9438729148535301,2.744394911299958,1.0
trunc_laplace,43002,SF_k109,109,0.957600953042881,2.5345549274636507,0.9954669402037606
trunc_laplace,43002,SF_k110,110,0.9731335699937322,2.294758796627648,0.9738138409177874
trunc_laplace,43003,SF_k106,106,0.9187206599719125,2.959489833394964,1.0
trunc_laplace,43003,SF_k107,107,0.9310223909852352,2.781171760281004,1.0
trunc_laplace,43003,SF_k108,108,0.9438729148535301,2.6780385132455673,1.0
trunc_laplace,43003,SF_k109,109,0.957600953042881,2.5371986035121146,0.995676758504108
trunc_laplace,43003,SF_k110,110,0.9731335699937322,3.6428482411105274,1.0
trunc_laplace,43004,SF_k106,106,0.9187206599719125,2.99873638763508,1.0
trunc_laplace,43004,SF_k107,107,0.9310223909852352,2.717182519908364,1.0
trunc_laplace,43004,SF_k108,108,0.9438729148535301,2.7121491917447527,1.0
trunc_laplace,43004,SF_k109,109,0.957600953042881,2.8592308986681205,1.0
trunc_laplace,43004,SF_k110,110,0.9731335699937322,3.705543452926316,1.0
trunc_laplace,43005,SF_k106,106,0.9187206599719125,2.961295837401737,1.0
trunc_laplace,43005,SF_k107,107,0.9310223909852352,2.815133279443633,1.0
trunc_laplace,43005,SF_k108,108,0.9438729148535301,2.6810442665654697,1.0
trunc_laplace,43005,SF_k109,109,0.957600953042881,2.597598373914295,1.0
trunc_laplace,43005,SF_k110,110,0.9731335699937322,3.3104555568731495,1.0
trunc_laplace,43006,SF_k106,106,0.9187206599719125,3.27770842893477,1.0
trunc_laplace,43006,SF_k107,107,0.9310223909852352,3.1174135213697776,1.0
trunc_laplace,43006,SF_k108,108,0.9438729148535301,2.8990501183481423,1.0
trunc_laplace,43006,SF_k109,109,0.957600953042881,3.1514959728236533,1.0
trunc_laplace,43006,SF_k110,110,0.9731335699937322,3.628647940183902,1.0
trunc_laplace,43007,SF_k106,106,0.9187206599719125,3.1465812190909,1.0
trunc_laplace,43007,SF_k107,107,0.9310223909852352,2.894738092349478,1.0
trunc_laplace,43007,SF_k108,108,0.9438729148535301,3.675382289605506,1.0
trunc_laplace,43007,SF_k109,109,0.957600953042881,3.490325479597381,1.0
trunc_laplace,43007,SF_k110,110,0.9731335699937322,3.4448853913581665,1.0
trunc_laplace,43008,SF_k106,106,0.9187206599719125,3.8994033801124695,1.0
trunc_laplace,43008,SF_k107,107,0.9310223909852352,4.037868576372948,1.0
trunc_laplace,43008,SF_k108,108,0.9438729148535301,3.892374627953224,1.0
trunc_laplace,43008,SF_k109,109,0.957600953042881,4.680799798677291,1.0
trunc_laplace,43008,SF_k110,110,0.9731335699937322,4.500601852454278,1.0
trunc_laplace,43009,SF_k106,106,0.9187206599719125,3.0813362302855962,1.0
trunc_laplace,43009,SF_k107,107,0.9310223909852352,3.1515963526990234,1.0
trunc_laplace,43009,SF_k108,108,0.9438729148535301,2.992670967604251,1.0
trunc_laplace,43009,SF_k109,109,0.957600953042881,2.9924548671822184,1.0
trunc_laplace,43009,SF_k110,110,0.9731335699937322,3.352267755575224,1.0
trunc_laplace,43010,SF_k106,106,0.9187206599719125,2.821815738700542,1.0
trunc_laplace,43010,SF_k107,107,0.9310223909852352,2.6394227748907095,1.0
trunc_laplace,43010,SF_k108,108,0.9438729148535301,2.9867414393286396,1.0
trunc_laplace,43010,SF_k109,109,0.957600953042881,2.821769893682785,1.0
trunc_laplace,43010,SF_k110,110,0.9731335699937322,3.0155309356610567,1.0
trunc_laplace,43011,SF_k106,106,0.9187206599719125,3.109269926001013,1.0
trunc_laplace,43011,SF_k107,107,0.9310223909852352,3.1163888396208757,1.0
trunc_laplace,43011,SF_k108,108,0.9438729148535301,3.0441260513179875,1.0
trunc_laplace,43011,SF_k109,109,0.957600953042881,3.435320230554738,1.0
trunc_laplace,43011,SF_k110,110,0.9731335699937322,3.410049566189567,1.0
trunc_laplace,43012,SF_k106,106,0.9187206599719125,3.011632100313081,1.0
trunc_laplace,43012,SF_k107,107,0.9310223909852352,2.7896530041814964,1.0
trunc_laplace,43012,SF_k108,108,0.9438729148535301,2.8027332091406114,1.0
trunc_laplace,43012,SF_k109,109,0.957600953042881,2.7306269237149277,1.0
trunc_laplace,43012,SF_k110,110,0.9731335699937322,3.094044131707537,1.0
trunc_laplace,43013,SF_k106,106,0.9187206599719125,3.3169789288488785,1.0
trunc_laplace,43013,SF_k107,107,0.9310223909852352,3.0515405574054664,1.0
trunc_laplace,43013,SF_k108,108,0.9438729148535301,2.8799622244071554,1.0
trunc_laplace,43013,SF_k109,109,0.957600953042881,2.91480827863372,1.0
trunc_laplace,43013,SF_k110,110,0.9731335699937322,2.7797137198767623,1.0
trunc_laplace,43014,SF_k106,106,0.9187206599719125,3.5340458977786895,1.0
trunc_laplace,43014,SF_k107,107,0.9310223909852352,3.55085077599198,1.0
trunc_laplace,43014,SF_k108,108,0.9438729148535301,3.5557032099043466,1.0
trunc_laplace,43014,SF_k109,109,0.957600953042881,3.4158377881255744,1.0
trunc_laplace,43014,SF_k110,110,0.9731335699937322,4.36757682867052,1.0
trunc_laplace,43015,SF_k106,106,0.9187206599719125,3.310468522002897,1.0
trunc_laplace,43015,SF_k107,107,0.9310223909852352,3.046017664763273,1.0
trunc_laplace,43015,SF_k108,108,0.9438729148535301,2.9061668402227014,1.0
trunc_laplace,43015,SF_k109,109,0.957600953042881,2.758367859756279,1.0
trunc_laplace,43015,SF_k110,110,0.9731335699937322,2.5068221985501418,0.9932306773640835
trunc_laplace,43016,SF_k106,106,0.9187206599719125,3.179221185943084,1.0
trunc_laplace,43016,SF_k107,107,0.9310223909852352,2.9263546507239404,1.0
trunc_laplace,43016,SF_k108,108,0.9438729148535301,3.283143809174786,1.0
trunc_laplace,43016,SF_k109,109,0.957600953042881,3.1530401105115287,1.0
trunc_laplace,43016,SF_k110,110,0.9731335699937322,3.334827173317377,1.0
trunc_laplace,43017,SF_k106,106,0.9187206599719125,3.447086252536124,1.0
trunc_laplace,43017,SF_k107,107,0.9310223909852352,3.2217052395475414,1.0
trunc_laplace,43017,SF_k108,108,0.9438729148535301,3.017594658580931,1.0
trunc_laplace,43017,SF_k109,109,0.957600953042881,3.089718072007914,1.0
trunc_laplace,43017,SF_k110,110,0.9731335699937322,3.6121379158083426,1.0
trunc_laplace,43018,SF_k106,106,0.9187206599719125,2.9001373351379116,1.0
trunc_laplace,43018,SF_k107,107,0.9310223909852352,2.6574324055990823,1.0
trunc_laplace,43018,SF_k108,108,0.9438729148535301,2.6970144255408828,1.0
trunc_laplace,43018,SF_k109,109,0.957600953042881,2.578013216358791,0.9988437024386174
trunc_laplace,43018,SF_k110,110,0.9731335699937322,2.4669072175737314,0.9898963804552561
trunc_laplace,43019,SF_k106,106,0.9187206599719125,2.9674992354505862,1.0
trunc_laplace,43019,SF_k107,107,0.9310223909852352,3.5227898155045714,1.0
trunc_laplace,43019,SF_k108,108,0.9438729148535301,3.3785568200612097,1.0
trunc_laplace,43019,SF_k109,109,0.957600953042881,3.635184910687128,1.0
trunc_laplace,43019,SF_k110,110,0.9731335699937322,3.8262111042309765,1.0
trunc_laplace,43020,SF_k106,106,0.9187206599719125,3.571288907926402,1.0
trunc_laplace,43020,SF_k107,107,0.9310223909852352,3.5850139227346767,1.0
trunc_laplace,43020,SF_k108,108,0.9438729148535301,3.38949492911235,1.0
trunc_laplace,43020,SF_k109,109,0.957600953042881,3.390099469045483,1.0
trunc_laplace,43020,SF_k110,110,0.9731335699937322,4.386039830099056,1.0
trunc_laplace,43021,SF_k106,106,0.9187206599719125,3.089265154546212,1.0
trunc_laplace,43021,SF_k107,107,0.9310223909852352,2.910341176277118,1.0
trunc_laplace,43021,SF_k108,108,0.9438729148535301,3.4379924444279455,1.0
trunc_laplace,43021,SF_k109,109,0.957600953042881,4.078301053817067,1.0
trunc_laplace,43021,SF_k110,110,0.9731335699937322,3.999182410156029,1.0
trunc_laplace,43022,SF_k106,106,0.9187206599719125,3.216874366293787,1.0
trunc_laplace,43022,SF_k107,107,0.9310223909852352,3.009380792698264,1.0
trunc_laplace,43022,SF_k108,108,0.9438729148535301,2.9486288202356343,1.0
trunc_laplace,43022,SF_k109,109,0.957600953042881,2.83833392448979,1.0
trunc_laplace,43022,SF_k110,110,0.9731335699937322,3.743640750426991,1.0
trunc_laplace,43023,SF_k106,106,0.9187206599719125,2.737134705776401,1.0
trunc_laplace,43023,SF_k107,107,0.9310223909852352,2.593290701307344,0.9999948838539834
trunc_laplace,43023,SF_k108,108,0.9438729148535301,2.395648719734143,0.9835874773456632
trunc_laplace,43023,SF_k109,109,0.957600953042881,2.2303311413981044,0.9670123254558274
trunc_laplace,43023,SF_k110,110,0.9731335699937322,2.024373709807922,0.9419336379657086
trunc_laplace,43024,SF_k106,106,0.9187206599719125,3.245534837746278,1.0
trunc_laplace,43024,SF_k107,107,0.9310223909852352,3.0028813197646036,1.0
trunc_laplace,43024,SF_k108,108,0.9438729148535301,2.783464014600858,1.0
trunc_laplace,43024,SF_k109,109,0.957600953042881,2.6280831850329363,1.0
trunc_laplace,43024,SF_k110,110,0.9731335699937322,2.609662177983799,1.0
trunc_laplace,43025,SF_k106,106,0.9187206599719125,2.7806485526511615,1.0
trunc_laplace,43025,SF_k107,107,0.9310223909852352,2.519612918750849,0.9942701130227278
trunc_laplace,43025,SF_k108,108,0.9438729148535301,2.7152678084780595,1.0
trunc_laplace,43025,SF_k109,109,0.957600953042881,2.880395797444298,1.0
trunc_laplace,43025,SF_k110,110,0.9731335699937322,2.7567873133330507,1.0
trunc_laplace,43026,SF_k106,106,0.9187206599719125,3.1836896888509334,1.0
trunc_laplace,43026,SF_k107,107,0.9310223909852352,3.062113829646574,1.0
trunc_laplace,43026,SF_k108,108,0.9438729148535301,3.001678402780387,1.0
trunc_laplace,43026,SF_k109,109,0.957600953042881,2.8222673320699614,1.0
trunc_laplace,43026,SF_k110,110,0.9731335699937322,3.2847089607514413,1.0
trunc_laplace,43027,SF_k106,106,0.9187206599719125,3.047922597276388,1.0
trunc_laplace,43027,SF_k107,107,0.9310223909852352,2.824566873705633,1.0
trunc_laplace,43027,SF_k108,108,0.9438729148535301,2.875007535805792,1.0
trunc_laplace,43027,SF_k109,109,0.957600953042881,3.7163182854993693,1.0
trunc_laplace,43027,SF_k110,110,0.9731335699937322,3.5599361831846963,1.0
trunc_laplace,43028,SF_k106,106,0.9187206599719125,3.3316135898644257,1.0
trunc_laplace,43028,SF_k107,107,0.9310223909852352,3.4223543984080056,1.0
trunc_laplace,43028,SF_k108,108,0.9438729148535301,3.3524334527742794,1.0
trunc_laplace,43028,SF_k109,109,0.957600953042881,3.326500508725493,1.0
trunc_laplace,43028,SF_k110,110,0.9731335699937322,3.983314963506958,1.0
trunc_laplace,43029,SF_k106,106,0.9187206599719125,3.3092798845596696,1.0
trunc_laplace,43029,SF_k107,107,0.9310223909852352,3.1564406229297437,1.0
trunc_laplace,43029,SF_k108,108,0.9438729148535301,3.1427318888052684,1.0
trunc_laplace,43029,SF_k109,109,0.957600953042881,2.956126481532349,1.0
trunc_laplace,43029,SF_k110,110,0.9731335699937322,3.2309810230642193,1.0
trunc_laplace,43030,SF_k106,106,0.9187206599719125,3.179224615894377,1.0
trunc_laplace,43030,SF_k107,107,0.9310223909852352,3.013348070703904,1.0
trunc_laplace,43030,SF_k108,108,0.9438729148535301,2.7904250854287427,1.0
trunc_laplace,43030,SF_k109,109,0.957600953042881,2.6776231157311057,1.0
trunc_laplace,43030,SF_k110,110,0.9731335699937322,2.404545835549926,0.9844010429622281
trunc_laplace,43031,SF_k106,106,0.9187206599719125,3.2660849617816345,1.0
trunc_laplace,43031,SF_k107,107,0.9310223909852352,3.0754503911010445,1.0
trunc_laplace,43031,SF_k108,108,0.9438729148535301,3.5112010674144662,1.0
trunc_laplace,43031,SF_k109,109,0.957600953042881,3.2874346251434434,1.0
trunc_laplace,43031,SF_k110,110,0.9731335699937322,3.150158904446152,1.0
trunc_laplace,43032,SF_k106,106,0.9187206599719125,3.109689720099811,1.0
trunc_laplace,43032,SF_k107,107,0.9310223909852352,2.840206609887781,1.0
trunc_laplace,43032,SF_k108,108,0.9438729148535301,2.7765803973945173,1.0
trunc_laplace,43032,SF_k109,109,0.957600953042881,2.7350959585601045,1.0
trunc_laplace,43032,SF_k110,110,0.9731335699937322,2.80629281672485,1.0
trunc_laplace,43033,SF_k106,106,0.9187206599719125,3.100060000756155,1.0
trunc_laplace,43033,SF_k107,107,0.9310223909852352,2.8582200025439843,1.0
trunc_laplace,43033,SF_k108,108,0.9438729148535301,2.6380204433668686,1.0
trunc_laplace,43033,SF_k109,109,0.957600953042881,2.768848961923477,1.0
trunc_laplace,43033,SF_k110,110,0.9731335699937322,3.2191052405796468,1.0
trunc_laplace,43034,SF_k106,106,0.9187206599719125,3.364995322675206,1.0
trunc_laplace,43034,SF_k107,107,0.9310223909852352,3.115582330738469,1.0
trunc_laplace,43034,SF_k108,108,0.9438729148535301,3.1560887735401795,1.0
trunc_laplace,43034,SF_k109,109,0.957600953042881,3.035292411328129,1.0
trunc_laplace,43034,SF_k110,110,0.9731335699937322,3.8646731561050065,1.0
trunc_laplace,43035,SF_k106,106,0.9187206599719125,3.5660759674560327,1.0
trunc_laplace,43035,SF_k107,107,0.9310223909852352,3.617305501310322,1.0
trunc_laplace,43035,SF_k108,108,0.9438729148535301,3.4203327821783214,1.0
trunc_laplace,43035,SF_k109,109,0.957600953042881,3.2812105377398373,1.0
trunc_laplace,43035,SF_k110,110,0.9731335699937322,4.023329308148118,1.0
trunc_laplace,43036,SF_k106,106,0.9187206599719125,3.1617153751047127,1.0
trunc_laplace,43036,SF_k107,107,0.9310223909852352,2.8921619515766,1.0
trunc_laplace,43036,SF_k108,108,0.9438729148535301,2.7949360474550686,1.0
trunc_laplace,43036,SF_k109,109,0.957600953042881,2.57409317191847,0.9985453519518797
trunc_laplace,43036,SF_k110,110,0.9731335699937322,3.2056006553425664,1.0
trunc_laplace,43037,SF_k106,106,0.9187206599719125,2.8654864338395525,1.0
trunc_laplace,43037,SF_k107,107,0.9310223909852352,2.8552159387592506,1.0
trunc_laplace,43037,SF_k108,108,0.9438729148535301,3.11100107668396,1.0
trunc_laplace,43037,SF_k109,109,0.957600953042881,3.033304276503827,1.0
trunc_laplace,43037,SF_k110,110,0.9731335699937322,3.2009106546379655,1.0
trunc_laplace,43038,SF_k106,106,0.9187206599719125,3.286459183558113,1.0
trunc_laplace,43038,SF_k107,107,0.9310223909852352,3.186659241391039,1.0
trunc_laplace,43038,SF_k108,108,0.9438729148535301,3.016755279014167,1.0
trunc_laplace,43038,SF_k109,109,0.957600953042881,3.0352021453183164,1.0
trunc_laplace,43038,SF_k110,110,0.9731335699937322,3.7562556763220214,1.0
trunc_laplace,43039,SF_k106,106,0.9187206599719125,2.878681377680643,1.0
trunc_laplace,43039,SF_k107,107,0.9310223909852352,2.71113908422677,1.0
trunc_laplace,43039,SF_k108,108,0.9438729148535301,2.50903954433686,0.993411864655108
trunc_laplace,43039,SF_k109,109,0.957600953042881,2.4098705532952573,0.984884344032378
trunc_laplace,43039,SF_k110,110,0.9731335699937322,2.4361665177017966,0.9872321456207505
trunc_laplace,43040,SF_k106,106,0.9187206599719125,3.1899407709241627,1.0
trunc_laplace,43040,SF_k107,107,0.9310223909852352,3.084906528341441,1.0
trunc_laplace,43040,SF_k108,108,0.9438729148535301,2.876510666076435,1.0
trunc_laplace,43040,SF_k109,109,0.957600953042881,2.9119031464340983,1.0
trunc_laplace,43040,SF_k110,110,0.9731335699937322,2.6268960964363046,1.0
trunc_laplace,43041,SF_k106,106,0.9187206599719125,2.8527198165172636,1.0
trunc_laplace,43041,SF_k107,107,0.9310223909852352,2.5955807079201025,1.0
trunc_laplace,43041,SF_k108,108,0.9438729148535301,2.482332532915954,0.9912014164916312
trunc_laplace,43041,SF_k109,109,0.957600953042881,3.315367599652979,1.0
trunc_laplace,43041,SF_k110,110,0.9731335699937322,3.428813239865499,1.0
trunc_laplace,43042,SF_k106,106,0.9187206599719125,2.982415193725661,1.0
trunc_laplace,43042,SF_k107,107,0.9310223909852352,2.7548933590614055,1.0
trunc_laplace,43042,SF_k108,108,0.9438729148535301,2.8291682698533056,1.0
trunc_laplace,43042,SF_k109,109,0.957600953042881,2.641857521873892,1.0
trunc_laplace,43042,SF_k110,110,0.9731335699937322,2.5713030438629207,0.998332253856268
trunc_laplace,43043,SF_k106,106,0.9187206599719125,3.3858810417432306,1.0
trunc_laplace,43043,SF_k107,107,0.9310223909852352,3.112718853022664,1.0
trunc_laplace,43043,SF_k108,108,0.9438729148535301,2.9660027475194575,1.0
trunc_laplace,43043,SF_k109,109,0.957600953042881,2.829137711615638,1.0
trunc_laplace,43043,SF_k110,110,0.9731335699937322,2.7391633226401626,1.0
trunc_laplace,43044,SF_k106,106,0.9187206599719125,3.35875663066703,1.0
trunc_laplace,43044,SF_k107,107,0.9310223909852352,3.0997512528614615,1.0
