shape,nu,seed,method,half,cov
trunc_laplace,4,491067,LDC_PAC,2.4064344571112692,0.9845727720567299
trunc_laplace,4,491067,HetLDC,2.295055998878831,0.9738441689251407
trunc_laplace,4,491076,FH_PAC,1.8739309394046404,0.9175827783696011
trunc_laplace,4,491076,CP_PAC,2.204087130154742,0.9641080880487625
trunc_laplace,4,491076,LDC_PAC,2.0630713107726795,0.9470656731425366
trunc_laplace,4,491076,HetLDC,1.9462601846514094,0.930921297958919
trunc_laplace,4,491077,FH_PAC,2.270639403430269,0.971273668241531
trunc_laplace,4,491077,CP_PAC,2.4809985435814434,0.9910893838583725
trunc_laplace,4,491077,LDC_PAC,2.3629595377803043,0.9805326549334725
trunc_laplace,4,491077,HetLDC,2.2533436337615145,0.9694943499553319
trunc_laplace,4,491074,FH_PAC,2.0621012460053536,0.9469256397886634
trunc_laplace,4,491074,CP_PAC,2.440997274100159,0.9876564956353271
trunc_laplace,4,491074,LDC_PAC,2.298634568132682,0.974208606892061
trunc_laplace,4,491074,HetLDC,2.196538115149032,0.9632578633680011
trunc_laplace,4,491075,FH_PAC,2.173655508729971,0.9604289313501356
trunc_laplace,4,491075,CP_PAC,2.574732470538171,0.9985940915905811
trunc_laplace,4,491075,LDC_PAC,2.452233865364661,0.9886353239348675
trunc_laplace,4,491075,HetLDC,2.334266796044955,0.9777641082944446
trunc_laplace,4,491080,FH_PAC,1.9759320883289122,0.9329130093223814
trunc_laplace,4,491080,CP_PAC,2.3625338064878676,0.9804921790047134
trunc_laplace,4,491080,LDC_PAC,2.18330687474364,0.9617514195783934
trunc_laplace,4,491080,HetLDC,2.0612425040901763,0.9468277737331665
trunc_laplace,4,491081,FH_PAC,1.8200663796973438,0.9087178280582451
trunc_laplace,4,491081,CP_PAC,2.1676243983077335,0.959938755924485
trunc_laplace,4,491081,LDC_PAC,2.0031837164365354,0.9390344257085821
trunc_laplace,4,491081,HetLDC,1.8925019375528156,0.9228041480632192
trunc_laplace,4,491084,FH_PAC,1.6991049538044423,0.8869526255876095
trunc_laplace,4,491084,CP_PAC,2.095663921900405,0.9512302346583241
trunc_laplace,4,491084,LDC_PAC,1.882108555576086,0.9211816259586447
trunc_laplace,4,491084,HetLDC,1.7745721765270601,0.9033198279061083
trunc_laplace,4,491085,FH_PAC,2.044836487137715,0.9443847084127619
trunc_laplace,4,491085,CP_PAC,2.487355683176079,0.9916218806262413
trunc_laplace,4,491085,LDC_PAC,2.381658296303002,0.9822928033867337
trunc_laplace,4,491085,HetLDC,2.274917520630908,0.9717677242334513
trunc_laplace,4,491068,FH_PAC,2.556401159325395,0.9925127752509999
trunc_laplace,4,491068,CP_PAC,2.825665718327774,1.0
trunc_laplace,4,491068,LDC_PAC,2.7194020413655196,1.0
trunc_laplace,4,491068,HetLDC,2.6123944384068363,1.0
trunc_laplace,4,491069,FH_PAC,2.2606045057571382,0.968249107517749
trunc_laplace,4,491069,CP_PAC,2.6922920683744076,1.0
trunc_laplace,4,491069,LDC_PAC,2.59104412075409,0.9998267489159729
trunc_laplace,4,491069,HetLDC,2.4792845036348696,0.990945204359261
trunc_laplace,4,491078,FH_PAC,2.114973188689883,0.9500827391705531
trunc_laplace,4,491078,CP_PAC,2.447132673435348,0.9881923767093164
trunc_laplace,4,491078,LDC_PAC,2.2614878884056364,0.9703585768522909
trunc_laplace,4,491078,HetLDC,2.132823869983845,0.9558088365158963
trunc_laplace,4,491079,FH_PAC,1.8465978829890555,0.9147135040065187
trunc_laplace,4,491079,CP_PAC,2.167186616484554,0.9598877281495908
trunc_laplace,4,491079,LDC_PAC,1.9753859980629354,0.9351326689264732
trunc_laplace,4,491079,HetLDC,1.8634833182707753,0.9182296499213707
trunc_laplace,4,491072,FH_PAC,2.121963409888146,0.9533531193207849
trunc_laplace,4,491072,CP_PAC,2.4744179650395983,0.9905344391783966
trunc_laplace,4,491072,LDC_PAC,2.356692044850978,0.979934960786691
trunc_laplace,4,491072,HetLDC,2.257186680192958,0.9699030693568607
trunc_laplace,4,491073,FH_PAC,2.0989050829001394,0.9492656659785984
trunc_laplace,4,491073,CP_PAC,3.058819437356579,1.0
trunc_laplace,4,491073,LDC_PAC,2.9848973866217725,1.0
trunc_laplace,4,491073,HetLDC,2.8838472831965425,1.0
trunc_laplace,4,491082,FH_PAC,2.436104364015238,0.9871887271459874
trunc_laplace,4,491082,CP_PAC,2.649563389616974,1.0
trunc_laplace,4,491082,LDC_PAC,2.5369731683907557,0.9956588891502458
trunc_laplace,4,491082,HetLDC,2.4247035498838905,0.9862166016458866
trunc_laplace,4,491083,FH_PAC,2.097779255541989,0.9514219593374411
trunc_laplace,4,491083,CP_PAC,2.895628436173949,1.0
trunc_laplace,4,491083,LDC_PAC,2.786733699351929,1.0
trunc_laplace,4,491083,HetLDC,2.6846607312359505,1.0
trunc_laplace,4,491086,FH_PAC,2.005134056584036,0.9393039335287623
trunc_laplace,4,491086,CP_PAC,2.5798972329843646,0.9989866595179357
trunc_laplace,4,491086,LDC_PAC,2.470267396860833,0.9901824549477922
trunc_laplace,4,491086,HetLDC,2.353921944720849,0.9796695448680781
trunc_laplace,4,491087,FH_PAC,1.9964015561053197,0.9378373916960009
trunc_laplace,4,491087,CP_PAC,2.4945830971896177,0.9922230011533855
trunc_laplace,4,491087,LDC_PAC,2.3349815666266496,0.9778340871993103
trunc_laplace,4,491087,HetLDC,2.2320150965410184,0.9671959764846729
trunc_laplace,4,491088,FH_PAC,2.2082282164303946,0.9614222356051793
trunc_laplace,4,491088,CP_PAC,2.5500307781297606,0.9966870188066062
trunc_laplace,4,491088,LDC_PAC,2.4416700834702527,0.9877154280360583
trunc_laplace,4,491088,HetLDC,2.324525563434607,0.9768051836543648
trunc_laplace,4,491089,FH_PAC,2.1080898590316357,0.9521293605872316
trunc_laplace,4,491089,CP_PAC,2.386240384729885,0.9827189122051507
trunc_laplace,4,491089,LDC_PAC,2.233570538564762,0.9673653256105563
trunc_laplace,4,491089,HetLDC,2.1170853615487593,0.9538912843300342
trunc_laplace,4,491090,FH_PAC,2.2210893871933415,0.9656336976987493
trunc_laplace,4,491090,CP_PAC,2.6068185334743927,1.0
trunc_laplace,4,491090,LDC_PAC,2.469038355470818,0.9900779347291393
trunc_laplace,4,491090,HetLDC,2.3547151871363736,0.9797456274140832
trunc_laplace,4,491091,FH_PAC,1.9820355058088797,0.9357439071442324
trunc_laplace,4,491091,CP_PAC,2.35032208571157,0.9793234781299085
trunc_laplace,4,491091,LDC_PAC,2.226098711058992,0.9665493126577875
trunc_laplace,4,491091,HetLDC,2.111581598399802,0.9532132520843866
trunc_laplace,4,491096,FH_PAC,1.9541020225009766,0.930462767910386
trunc_laplace,4,491096,CP_PAC,2.16967663947559,0.9601776544128202
trunc_laplace,4,491096,LDC_PAC,2.018176386401135,0.941092340654754
trunc_laplace,4,491096,HetLDC,1.9095167717587649,0.9254226759276183
trunc_laplace,4,491097,FH_PAC,2.0934548518764484,0.949147952042781
trunc_laplace,4,491097,CP_PAC,2.602425304943144,1.0
trunc_laplace,4,491097,LDC_PAC,2.504556940639056,0.9930451417633035
trunc_laplace,4,491097,HetLDC,2.3973354882696483,0.9837422985493061
trunc_laplace,4,491094,FH_PAC,1.9357768047323065,0.9290064067597932
trunc_laplace,4,491094,CP_PAC,2.537790987896841,0.9957236944578918
trunc_laplace,4,491094,LDC_PAC,2.4299504093800484,0.9866829462636579
trunc_laplace,4,491094,HetLDC,2.327224659063197,0.9770718585423022
trunc_laplace,4,491095,FH_PAC,1.8064169060162418,0.9062890423687386
trunc_laplace,4,491095,CP_PAC,2.4668301428962955,0.9898898068033852
trunc_laplace,4,491095,LDC_PAC,2.33644887859715,0.977977579544578
trunc_laplace,4,491095,HetLDC,2.2347864197049296,0.9674975137662731
trunc_laplace,4,491092,FH_PAC,2.1683266288155236,0.9581229306871395
trunc_laplace,4,491092,CP_PAC,2.647570986355513,1.0
trunc_laplace,4,491092,LDC_PAC,2.4302389600158767,0.9867085188872351
trunc_laplace,4,491092,HetLDC,2.306595987332854,0.9750145268762629
trunc_laplace,4,491093,FH_PAC,2.2222783117743754,0.9661117451614482
trunc_laplace,4,491093,CP_PAC,2.567155822464694,0.9980143585507497
trunc_laplace,4,491093,LDC_PAC,2.4314719681264787,0.9868177068055801
trunc_laplace,4,491093,HetLDC,2.316928342614136,0.9760505230867738
trunc_laplace,4,491102,FH_PAC,1.9321397281991324,0.9267112240405802
trunc_laplace,4,491102,CP_PAC,2.2981081287298686,0.9741550801220413
trunc_laplace,4,491102,LDC_PAC,2.164078936938803,0.9595248269941559
trunc_laplace,4,491102,HetLDC,2.0567434704002654,0.946240584116939
trunc_laplace,4,491103,FH_PAC,2.259786467540762,0.9694569131925241
trunc_laplace,4,491103,CP_PAC,2.3409443773369296,0.9784158416908619
trunc_laplace,4,491103,LDC_PAC,2.1774851506728643,0.9610819719407298
trunc_laplace,4,491103,HetLDC,2.049208084563184,0.9452509125953052
trunc_laplace,4,491098,FH_PAC,1.9183407421214331,0.9241067230553752
trunc_laplace,4,491098,CP_PAC,2.5028896010099904,0.9929082982109487
trunc_laplace,4,491098,LDC_PAC,2.3838090796217153,0.9824930679334782
trunc_laplace,4,491098,HetLDC,2.265976668887157,0.9708317744936374
trunc_laplace,4,491099,FH_PAC,2.1213949951206454,0.9540648983109762
trunc_laplace,4,491099,CP_PAC,2.6366926660646786,1.0
trunc_laplace,4,491099,LDC_PAC,2.511246167230322,0.9935917602040734
trunc_laplace,4,491099,HetLDC,2.4200109795856575,0.9857973551456456
trunc_laplace,4,491100,FH_PAC,2.1765726854184306,0.9569434237564255
trunc_laplace,4,491100,CP_PAC,2.638410113486458,1.0
trunc_laplace,4,491100,LDC_PAC,2.526293838206146,0.9948075484291818
trunc_laplace,4,491100,HetLDC,2.4158565787301955,0.9854244737118045
trunc_laplace,4,491101,FH_PAC,2.0971022356513895,0.9467054197218124
trunc_laplace,4,491101,CP_PAC,2.444699571944824,0.9879802737969277
trunc_laplace,4,491101,LDC_PAC,2.315487991674643,0.9759067720124288
trunc_laplace,4,491101,HetLDC,2.1922543166464443,0.9627724052497983
trunc_laplace,4,491110,FH_PAC,2.1863020460080276,0.9620904293969595
trunc_laplace,4,491110,CP_PAC,2.4161697577673955,0.9854526396826768
trunc_laplace,4,491110,LDC_PAC,2.3134973368646987,0.9757077432328993
trunc_laplace,4,491110,HetLDC,2.200809307036133,0.9637397380960695
trunc_laplace,4,491111,FH_PAC,1.7362503974033328,0.8963821494358384
trunc_laplace,4,491111,CP_PAC,2.313049519832597,0.9756629128180632
trunc_laplace,4,491111,LDC_PAC,2.108339724668133,0.9528120463213299
trunc_laplace,4,491111,HetLDC,1.9782446506256897,0.9355391552558578
trunc_laplace,4,491114,FH_PAC,1.9624556408838054,0.9332763627484566
trunc_laplace,4,491114,CP_PAC,2.432192412003364,0.9868814400959454
trunc_laplace,4,491114,LDC_PAC,2.2903432191016613,0.9733621440280205
trunc_laplace,4,491114,HetLDC,2.16846525161576,0.960036700310472
trunc_laplace,4,491115,FH_PAC,2.125411659205981,0.9549083952241118
trunc_laplace,4,491115,CP_PAC,2.2720594612730896,0.9714694843351093
trunc_laplace,4,491115,LDC_PAC,2.1266948238081005,0.9550658244257579
trunc_laplace,4,491115,HetLDC,2.0191352904029976,0.9412228694140983
trunc_laplace,4,491112,FH_PAC,2.046910585902379,0.9449202399638448
trunc_laplace,4,491112,CP_PAC,2.5495385108028414,0.9966485121446427
trunc_laplace,4,491112,LDC_PAC,2.4411987344906576,0.9876741461967458
trunc_laplace,4,491112,HetLDC,2.331984538323024,0.9775403165497321
trunc_laplace,4,491113,FH_PAC,1.900797898379475,0.9236293845568462
trunc_laplace,4,491113,CP_PAC,2.3625882676651138,0.980497357843142
trunc_laplace,4,491113,LDC_PAC,2.237716579096058,0.9678153868450599
trunc_laplace,4,491113,HetLDC,2.133174128672324,0.9558511543699186
trunc_laplace,4,491104,FH_PAC,2.162020807538418,0.9592025001412804
trunc_laplace,4,491104,CP_PAC,2.737235757932801,1.0
trunc_laplace,4,491104,LDC_PAC,2.6593967249734463,1.0
trunc_laplace,4,491104,HetLDC,2.5551229504260125,0.9970841862195479
trunc_laplace,4,491105,FH_PAC,2.0875206639550394,0.9496167211940956
trunc_laplace,4,491105,CP_PAC,2.5308540160377246,0.9951722396377862
trunc_laplace,4,491105,LDC_PAC,2.4104430256105926,0.9849361451843326
trunc_laplace,4,491105,HetLDC,2.304184784719348,0.9747711513473849
trunc_laplace,4,491106,FH_PAC,2.115778141636657,0.951990055081271
trunc_laplace,4,491106,CP_PAC,2.6292888555484146,1.0
trunc_laplace,4,491106,LDC_PAC,2.5041946094127714,0.993015424391309
trunc_laplace,4,491106,HetLDC,2.38693062392438,0.9827829243105963
trunc_laplace,4,491107,FH_PAC,2.0573095611350545,0.9459830498869737
trunc_laplace,4,491107,CP_PAC,2.5112214990700776,0.9935897514130392
trunc_laplace,4,491107,LDC_PAC,2.3505554562007305,0.9793459522420553
trunc_laplace,4,491107,HetLDC,2.247796939478176,0.9689015462665287
trunc_laplace,4,491108,FH_PAC,1.9854728925775207,0.9365591977159463
trunc_laplace,4,491108,CP_PAC,2.6740844459934747,1.0
trunc_laplace,4,491108,LDC_PAC,2.560452230009573,0.9974975940164228
trunc_laplace,4,491108,HetLDC,2.455839819877557,0.9889470177488051
trunc_laplace,4,491109,FH_PAC,2.111678489388081,0.9528719648439085
trunc_laplace,4,491109,CP_PAC,2.3032401987644735,0.9746756422679173
trunc_laplace,4,491109,LDC_PAC,2.155880641413547,0.9585618019694757
trunc_laplace,4,491109,HetLDC,2.04060321764954,0.9441112251465396
trunc_laplace,4,491116,FH_PAC,1.8987484274424025,0.9221309324042045
trunc_laplace,4,491116,CP_PAC,2.4881709985264258,0.991689919252789
trunc_laplace,4,491116,LDC_PAC,2.3289797091624456,0.977244857880784
trunc_laplace,4,491116,HetLDC,2.195457222829714,0.9631355766235663
trunc_laplace,4,491117,FH_PAC,2.0599806944945493,0.9448935990177769
trunc_laplace,4,491117,CP_PAC,2.501042592289063,0.9927564305834355
trunc_laplace,4,491117,LDC_PAC,2.341027788139139,0.9784239539325383
trunc_laplace,4,491117,HetLDC,2.2099255817308867,0.9647610809415967
trunc_laplace,4,491118,FH_PAC,1.9804963161581135,0.9353909729782182
trunc_laplace,4,491118,CP_PAC,2.2112921242905412,0.9649133464031312
trunc_laplace,4,491118,LDC_PAC,2.0297730637336473,0.942662189644446
trunc_laplace,4,491118,HetLDC,1.9034983197679909,0.9245017627979637
trunc_laplace,4,491119,FH_PAC,1.9023820379930425,0.9240993777549584
trunc_laplace,4,491119,CP_PAC,2.3980056882160334,0.9838037377345694
trunc_laplace,4,491119,LDC_PAC,2.2961051290537164,0.9739511522873399
trunc_laplace,4,491119,HetLDC,2.188831886535165,0.9623829992717154
trunc_laplace,10,1091000,FH_PAC,2.062722503694737,0.9470155056342643
trunc_laplace,10,1091000,CP_PAC,2.3351574735438634,0.9778513011932646
trunc_laplace,10,1091000,LDC_PAC,2.1580073697131614,0.9588124128715818
trunc_laplace,10,1091000,HetLDC,2.0541029009581884,0.9458946658160161
trunc_laplace,10,1091001,FH_PAC,2.407005368677022,0.9784606251577048
trunc_laplace,10,1091001,CP_PAC,2.8877518313721326,1.0
trunc_laplace,10,1091001,LDC_PAC,2.792689128219782,1.0
trunc_laplace,10,1091001,HetLDC,2.681338535896832,1.0
trunc_laplace,10,1091002,FH_PAC,2.2340639821827755,0.9672091705121082
trunc_laplace,10,1091002,CP_PAC,2.6806356958693556,1.0
trunc_laplace,10,1091002,LDC_PAC,2.5667250918779336,0.9979812630348315
trunc_laplace,10,1091002,HetLDC,2.4588694222234513,0.9892079877398547
trunc_laplace,10,1091003,FH_PAC,1.839709521985148,0.9134373558017468
trunc_laplace,10,1091003,CP_PAC,2.2628971619807965,0.9705073781259195
trunc_laplace,10,1091003,LDC_PAC,2.047679300517989,0.9450491764867222
trunc_laplace,10,1091003,HetLDC,1.9311527484581388,0.9286859629807998
trunc_laplace,10,1091004,FH_PAC,2.1330094733906937,0.9523886343802657
trunc_laplace,10,1091004,CP_PAC,2.5227191214386746,0.9945204521863857
trunc_laplace,10,1091004,LDC_PAC,2.3755902719579645,0.981725367392432
trunc_laplace,10,1091004,HetLDC,2.268109074063793,0.9710557930315695
trunc_laplace,10,1091005,FH_PAC,1.8011820679998398,0.9058216141153203
trunc_laplace,10,1091005,CP_PAC,2.5104553324314436,0.993527334775405
trunc_laplace,10,1091005,LDC_PAC,2.3043787636654764,0.9747907533243638
trunc_laplace,10,1091005,HetLDC,2.1866667952135677,0.9621359351663532
trunc_laplace,10,1091006,FH_PAC,2.2880902208367297,0.9727487872565285
trunc_laplace,10,1091006,CP_PAC,2.623505755529009,1.0
trunc_laplace,10,1091006,LDC_PAC,2.5120228242050033,0.9936549789334399
trunc_laplace,10,1091006,HetLDC,2.404980776771525,0.9844406214039734
trunc_laplace,10,1091007,FH_PAC,2.171194208969057,0.9602838009578505
trunc_laplace,10,1091007,CP_PAC,2.487221330606249,0.9916106632579389
trunc_laplace,10,1091007,LDC_PAC,2.368886261917197,0.9810942688364763
trunc_laplace,10,1091007,HetLDC,2.264468252709006,0.9706730075824468
trunc_laplace,10,1091008,FH_PAC,2.1393583662412374,0.9565462969695048
trunc_laplace,10,1091008,CP_PAC,2.38413789193676,0.9825236448566526
trunc_laplace,10,1091008,LDC_PAC,2.2450913123698766,0.9686111351351743
trunc_laplace,10,1091008,HetLDC,2.156342825029123,0.9586163123761167
trunc_laplace,10,1091009,FH_PAC,1.9027332867058806,0.9240231993129548
trunc_laplace,10,1091009,CP_PAC,2.4428798003447496,0.9878212850106656
trunc_laplace,10,1091009,LDC_PAC,2.2723028114750363,0.9714949126902739
trunc_laplace,10,1091009,HetLDC,2.16932537763282,0.960136800784098
trunc_laplace,10,1091012,FH_PAC,2.1576923750135855,0.9569597738473489
trunc_laplace,10,1091012,CP_PAC,2.7442847673659623,1.0
trunc_laplace,10,1091012,LDC_PAC,2.584233869492032,0.9993146530728885
trunc_laplace,10,1091012,HetLDC,2.470560346793036,0.9902073482465292
trunc_laplace,10,1091013,FH_PAC,1.995989491880647,0.9370223866415535
trunc_laplace,10,1091013,CP_PAC,2.906930705030731,1.0
trunc_laplace,10,1091013,LDC_PAC,2.7834039487163595,1.0
trunc_laplace,10,1091013,HetLDC,2.668291872255249,1.0
trunc_laplace,10,1091010,FH_PAC,1.943519435106701,0.9303502220324111
trunc_laplace,10,1091010,CP_PAC,2.357998335756616,0.980059856634941
trunc_laplace,10,1091010,LDC_PAC,2.193348296153196,0.9628965859375509
trunc_laplace,10,1091010,HetLDC,2.076750656328504,0.9488308246219308
trunc_laplace,10,1091011,FH_PAC,1.965328816061506,0.932697110404209
trunc_laplace,10,1091011,CP_PAC,2.450261256257457,0.9884643175558203
trunc_laplace,10,1091011,LDC_PAC,2.2643791301584346,0.9706636192553773
trunc_laplace,10,1091011,HetLDC,2.164967506494641,0.9596287103556049
trunc_laplace,10,1091014,FH_PAC,2.4577274804862688,0.9817218382334749
trunc_laplace,10,1091014,CP_PAC,3.1441062609314336,1.0
trunc_laplace,10,1091014,LDC_PAC,3.0546970128741227,1.0
trunc_laplace,10,1091014,HetLDC,2.942131688830557,1.0
trunc_laplace,10,1091015,FH_PAC,1.7350957170663723,0.8959408126078621
trunc_laplace,10,1091015,CP_PAC,2.2431950281745325,0.9684071065679183
trunc_laplace,10,1091015,LDC_PAC,2.0298509819143247,0.9426726733839481
trunc_laplace,10,1091015,HetLDC,1.9144034043761937,0.9261661628981557
trunc_laplace,10,1091016,FH_PAC,2.015072856943863,0.9406688647556958
trunc_laplace,10,1091016,CP_PAC,2.2901976460560567,0.9733472170033983
trunc_laplace,10,1091016,LDC_PAC,2.116458292120345,0.9538142292804346
trunc_laplace,10,1091016,HetLDC,2.0176575016959415,0.941021654127193
trunc_laplace,10,1091017,FH_PAC,2.05046138854946,0.9454106617158611
trunc_laplace,10,1091017,CP_PAC,2.4300305216708846,0.9866900469382409
trunc_laplace,10,1091017,LDC_PAC,2.3267691031694238,0.9770269015520268
trunc_laplace,10,1091017,HetLDC,2.2344162608047844,0.967457288582307
trunc_laplace,10,1091018,FH_PAC,1.9677319348991529,0.9333043719277074
trunc_laplace,10,1091018,CP_PAC,2.1615123351504995,0.9592242223049765
trunc_laplace,10,1091018,LDC_PAC,1.9106189963993885,0.925590707345469
trunc_laplace,10,1091018,HetLDC,1.7928419872270616,0.9064974422753198
trunc_laplace,10,1091019,FH_PAC,1.9365690744691941,0.9248797159365805
trunc_laplace,10,1091019,CP_PAC,2.6284226412883323,1.0
trunc_laplace,10,1091019,LDC_PAC,2.48950060481552,0.9918007517674936
trunc_laplace,10,1091019,HetLDC,2.388282489855198,0.9829081615881763
trunc_laplace,10,1091022,FH_PAC,1.726813222683127,0.8946800678050668
trunc_laplace,10,1091022,CP_PAC,2.027883838452187,0.9424077371077515
trunc_laplace,10,1091022,LDC_PAC,1.7925011674607385,0.9064387170733683
trunc_laplace,10,1091022,HetLDC,1.690834703728648,0.8879551799463519
trunc_laplace,10,1091023,FH_PAC,2.2351429959971036,0.9673395721569742
trunc_laplace,10,1091023,CP_PAC,2.7029398021040123,1.0
trunc_laplace,10,1091023,LDC_PAC,2.588081410161921,0.9996044152875141
trunc_laplace,10,1091023,HetLDC,2.4830464234608867,0.9912613072699052
trunc_laplace,10,1091020,FH_PAC,1.977667873720619,0.9352455277394
trunc_laplace,10,1091020,CP_PAC,2.4256573369781966,0.9863015648362947
trunc_laplace,10,1091020,LDC_PAC,2.2562829271062594,0.9698070998185835
trunc_laplace,10,1091020,HetLDC,2.1514583691280977,0.9580389038960009
trunc_laplace,10,1091021,FH_PAC,1.9405756108034946,0.9290253490861344
trunc_laplace,10,1091021,CP_PAC,2.3446747183793613,0.9787779524115237
trunc_laplace,10,1091021,LDC_PAC,2.1668026157413447,0.9598429499013921
trunc_laplace,10,1091021,HetLDC,2.0482448424561657,0.9451238420667802
trunc_laplace,10,1091024,FH_PAC,1.702799339691366,0.8902091194179682
trunc_laplace,10,1091024,CP_PAC,2.033492933796767,0.9431617414987952
trunc_laplace,10,1091024,LDC_PAC,1.8665689335992366,0.9187226713585965
trunc_laplace,10,1091024,HetLDC,1.7671729490351225,0.9020155746107685
trunc_laplace,10,1091025,FH_PAC,2.018650750250235,0.9408054780786195
trunc_laplace,10,1091025,CP_PAC,2.7163694322346137,1.0
trunc_laplace,10,1091025,LDC_PAC,2.600940363239346,1.0
trunc_laplace,10,1091025,HetLDC,2.498552461449108,0.9925512194942687
trunc_laplace,10,1091026,FH_PAC,2.2084890289317096,0.9635173872342151
trunc_laplace,10,1091026,CP_PAC,2.7449682945269713,1.0
trunc_laplace,10,1091026,LDC_PAC,2.6417393732043646,1.0
trunc_laplace,10,1091026,HetLDC,2.5360486937703675,0.9955855657275097
trunc_laplace,10,1091027,FH_PAC,1.971017199930222,0.9342440654037376
trunc_laplace,10,1091027,CP_PAC,2.3384590717473106,0.9781738055039768
trunc_laplace,10,1091027,LDC_PAC,2.1610585015257233,0.9591709847726717
trunc_laplace,10,1091027,HetLDC,2.0576549302387703,0.9463597656163194
trunc_laplace,10,1091028,FH_PAC,1.9584871997150768,0.9325310205059902
trunc_laplace,10,1091028,CP_PAC,2.551654727702457,0.9968139090219919
trunc_laplace,10,1091028,LDC_PAC,2.4028383092718637,0.9842454890888552
trunc_laplace,10,1091028,HetLDC,2.288050430214792,0.9731267785377471
trunc_laplace,10,1091029,FH_PAC,2.1234682024561446,0.9542529762389947
trunc_laplace,10,1091029,CP_PAC,2.60540068757709,1.0
trunc_laplace,10,1091029,LDC_PAC,2.4387091318074785,0.9874557639800252
trunc_laplace,10,1091029,HetLDC,2.3293428537553145,0.9772806143549113
trunc_laplace,10,1091030,FH_PAC,2.2070206480044248,0.9634910800496053
trunc_laplace,10,1091030,CP_PAC,2.5168021009324737,0.9940428797905927
trunc_laplace,10,1091030,LDC_PAC,2.341063399463231,0.9784274171498697
trunc_laplace,10,1091030,HetLDC,2.232005128990863,0.9671948903790282
trunc_laplace,10,1091031,FH_PAC,1.9347474548757952,0.9291889967531685
trunc_laplace,10,1091031,CP_PAC,2.599571856777297,1.0
trunc_laplace,10,1091031,LDC_PAC,2.46217469293157,0.989491764740021
trunc_laplace,10,1091031,HetLDC,2.3477284460996577,0.9790733360981583
trunc_laplace,10,1091032,FH_PAC,1.845451918730964,0.9150581515545906
trunc_laplace,10,1091032,CP_PAC,2.442122200342764,0.9877550064167617
trunc_laplace,10,1091032,LDC_PAC,2.285877078087419,0.9729031535326533
trunc_laplace,10,1091032,HetLDC,2.185484784720973,0.9620008172922021
trunc_laplace,10,1091033,FH_PAC,2.199627702636676,0.9635379383547749
trunc_laplace,10,1091033,CP_PAC,2.7596500271982096,1.0
trunc_laplace,10,1091033,LDC_PAC,2.598703003797708,1.0
trunc_laplace,10,1091033,HetLDC,2.474776775651615,0.990564796205945
trunc_laplace,10,1091034,FH_PAC,2.0944947393626685,0.9510198706903209
trunc_laplace,10,1091034,CP_PAC,2.72162637231625,1.0
trunc_laplace,10,1091034,LDC_PAC,2.605973915554876,1.0
trunc_laplace,10,1091034,HetLDC,2.4982728278541213,0.9925281416508618
trunc_laplace,10,1091035,FH_PAC,2.0243873896089086,0.9418223245247439
trunc_laplace,10,1091035,CP_PAC,2.324710494056837,0.9768234790575128
trunc_laplace,10,1091035,LDC_PAC,2.1891298115069464,0.9624169526028887
trunc_laplace,10,1091035,HetLDC,2.0886302042198435,0.9503434336983341
trunc_laplace,10,1091036,FH_PAC,1.982697905294943,0.9361684937309142
trunc_laplace,10,1091036,CP_PAC,2.2135160543242165,0.9651606817562994
trunc_laplace,10,1091036,LDC_PAC,2.0318144372945603,0.9429365714262294
trunc_laplace,10,1091036,HetLDC,1.9205795398313816,0.9271004387037984
trunc_laplace,10,1091037,FH_PAC,2.3486945599743283,0.9779768889624343
trunc_laplace,10,1091037,CP_PAC,2.6244133018408147,1.0
trunc_laplace,10,1091037,LDC_PAC,2.485703174058869,0.9914837999916397
trunc_laplace,10,1091037,HetLDC,2.387440457612077,0.9828301762032718
trunc_laplace,10,1091038,FH_PAC,1.808462393941516,0.9079917186409497
trunc_laplace,10,1091038,CP_PAC,2.732975427198053,1.0
trunc_laplace,10,1091038,LDC_PAC,2.5885273821947536,0.9996379267522357
trunc_laplace,10,1091038,HetLDC,2.473927527852296,0.9904929275555951
trunc_laplace,10,1091039,FH_PAC,2.3100483635117066,0.9747548272402664
trunc_laplace,10,1091039,CP_PAC,2.861573996659459,1.0
trunc_laplace,10,1091039,LDC_PAC,2.739974622739344,1.0
trunc_laplace,10,1091039,HetLDC,2.62321437864151,1.0
trunc_laplace,10,1091042,FH_PAC,1.612312756787053,0.8718547879267515
trunc_laplace,10,1091042,CP_PAC,2.286456768869035,0.9729628498487399
trunc_laplace,10,1091042,LDC_PAC,2.1268022043016694,0.9550788828724923
trunc_laplace,10,1091042,HetLDC,2.030600072352531,0.9427734185851566
trunc_laplace,10,1091043,FH_PAC,1.9722518460180458,0.9332404701064809
trunc_laplace,10,1091043,CP_PAC,2.307329450491962,0.9750884378887901
trunc_laplace,10,1091043,LDC_PAC,2.0878857575269842,0.9502491936325947
trunc_laplace,10,1091043,HetLDC,1.9880175646791045,0.9369196964801474
trunc_laplace,10,1091040,FH_PAC,1.7833183814983964,0.9032347816452493
trunc_laplace,10,1091040,CP_PAC,2.3941521674031065,0.9834498870351167
trunc_laplace,10,1091040,LDC_PAC,2.2409761313958607,0.9681678539223264
trunc_laplace,10,1091040,HetLDC,2.1423480669838986,0.9569540514943875
trunc_laplace,10,1091041,FH_PAC,1.9368780730522492,0.9295112065544807
