p,q,x,L,U,tol,evals,beta,ell,seconds
0.9,0.9,0.247,0.6459820848679803,0.6461758794934406,0.0003,2902650,1.9139157602017405,1.14028818493566,12.132004499435425
0.9,0.9,0.2475,0.6447003690451545,0.644893779155868,0.0003,1911260,1.917923380460436,1.1380133391721738,11.42712926864624
0.9,0.9,0.248,0.6434155348789691,0.6436085595394327,0.0003,3146248,1.9219542958846874,1.1357338011667724,12.495404243469238
0.9,0.9,0.2485,0.6421275677142,0.6423202059845142,0.0003,2809332,1.926007284343884,1.133448542402105,12.393780946731567
0.9,0.9,0.249,0.6408364527178668,0.6410287036536821,0.0003,2303752,1.9300841018452621,1.131157792691643,12.027402877807617
0.9,0.9,0.2495,0.6395421748767119,0.6397340375291749,0.0003,3505206,1.9341847259069684,1.1288618473891416,13.078338861465454
0.9,0.9,0.25,0.6382447189945197,0.6384361924102181,0.0003,3130370,1.9383101926781476,1.126559841965976,12.584260702133179
0.9,0.9,0.2505,0.6369440696898154,0.6371351529107223,0.0003,3299784,1.9424561807996918,1.1242526691605386,12.794084310531616
0.9,0.9,0.251,0.6356402113928565,0.6358309034562744,0.0003,2779562,1.946631088245534,1.1219395990459018,12.534750699996948
0.9,0.9,0.2515,0.6343331283430786,0.6345234282815816,0.0003,3555046,1.9508275606740462,1.1196210124354875,13.016143560409546
0.9,0.9,0.252,0.6330228045864206,0.6332127114277964,0.0003,2676722,1.9550505102505786,1.1172966943562124,12.991122484207153
0.9,0.9,0.2525,0.6317092239724246,0.6318987367396163,0.0003,2854328,1.9592983583170853,1.1149663347951366,12.43210244178772
0.9,0.9,0.253,0.6303923701514009,0.6305814878624463,0.0003,2368144,1.9635712019134106,1.112630798553117,11.989769697189331
0.9,0.9,0.2535,0.6290722265714486,0.62926094823942,0.0003,3597442,1.9678709217923547,1.1102895651887688,13.092694997787476
0.9,0.9,0.254,0.6277487764757761,0.6279371011087188,0.0003,2790030,1.9721957223036162,1.1079418523944624,12.472618818283081
0.9,0.9,0.2545,0.6264220028990939,0.6266099294999636,0.0003,2946028,1.9765479073991834,1.1055885891752217,12.546118974685669
0.9,0.9,0.255,0.6250918886650695,0.6252794162316689,0.0003,2523758,1.9809264770446282,1.1032293870173948,12.203186273574829
0.9,0.9,0.2555,0.6237584163829829,0.6239455439078978,0.0003,2725276,1.9853317099932413,1.1008644513223171,12.517700910568237
0.9,0.9,0.256,0.6224215684444561,0.6226082949149894,0.0003,2656086,1.9897646717500157,1.098493573700958,12.23915696144104
0.9,0.9,0.2565,0.621081327020244,0.62126765141835,0.0003,2935116,1.9942258087507403,1.0961167375234946,12.637904644012451
0.9,0.9,0.257,0.6197376740569044,0.6199235953591214,0.0003,3226598,1.998713469694996,1.0937340194488891,13.120078563690186
0.9,0.9,0.2575,0.6183905912733054,0.6185761084506874,0.0003,1948434,2.003230987430494,1.0913455164544141,11.781721353530884
0.9,0.9,0.258,0.6170400601572927,0.6172251721753399,0.0003,3379824,2.007776319579814,1.0889503840340131,13.297179222106934
0.9,0.9,0.2585,0.6156860619619466,0.6158707677805352,0.0003,3975374,2.012352062556916,1.086549424775287,13.596585273742676
0.9,0.9,0.259,0.6143285777021897,0.6145128762755003,0.0003,3538210,2.016954180000772,1.0841421783551555,13.29336428642273
0.9,0.9,0.2595,0.6129675881509159,0.6131514784273612,0.0003,2915626,2.0215893056609726,1.081729011539657,12.785053730010986
0.9,0.9,0.26,0.6116030738352932,0.6117865547574438,0.0003,2886880,2.026251289909001,1.0793095243012838,13.365203380584717
0.9,0.9,0.2605,0.6102350150329369,0.6104180855374467,0.0003,3311392,2.030945420024811,1.0768836980137406,13.213145017623901
0.9,0.9,0.261,0.6088633917679342,0.6090460507854646,0.0003,2545068,2.035671261137995,1.0744517955368318,12.258359432220459
0.9,0.9,0.2615,0.607488183806835,0.607670430261977,0.0003,3176776,2.0404263258805457,1.07201319462011,12.870065689086914
0.9,0.9,0.262,0.6061093706547377,0.6062912034659341,0.0003,3552046,2.0452146472886708,1.0695688766841491,13.213291883468628
0.9,0.9,0.2625,0.6047269315507406,0.6049083496302059,0.0003,2502480,2.0500319399394327,1.0671179775641912,12.133431434631348
0.9,0.9,0.263,0.6033408454641482,0.6035218477177875,0.0003,4247574,2.054884444026777,1.0646602387530673,13.760663986206055
0.9,0.9,0.2635,0.6019510910896653,0.6021316764169922,0.0003,3495988,2.05976917653158,1.0621966275611792,13.302983522415161
0.9,0.9,0.264,0.6005576468432954,0.6007378141373484,0.0003,3390316,2.0646856232515103,1.0597260607660481,13.51705002784729
0.9,0.9,0.2645,0.5991604908575944,0.5993402390048517,0.0003,3605176,2.0696364660967674,1.057249001790229,13.346548795700073
0.9,0.9,0.265,0.5977596009771572,0.5979389288574504,0.0003,3206550,2.0746205934858026,1.0547658675742713,12.956309080123901
0.9,0.9,0.2655,0.5963549547538358,0.596533861240262,0.0003,2841704,2.079638704696336,1.052275320881656,12.261857986450195
0.9,0.9,0.266,0.5949465294418393,0.5951250134006719,0.0003,2971924,2.08469352023343,1.049778766264113,12.808247804641724
0.9,0.9,0.2665,0.5935343019928475,0.5937123622834454,0.0003,3564080,2.0897823549024652,1.047275295588483,13.5066397190094
0.9,0.9,0.267,0.5921182490509727,0.5922958845256879,0.0003,4079470,2.0949048862067086,1.0447650621280182,13.766383171081543
0.9,0.9,0.2675,0.5906983469476103,0.5908755564516945,0.0003,2439534,2.1000664921530197,1.0422479813458374,12.341904163360596
0.9,0.9,0.268,0.5892745716959548,0.5894513540674635,0.0003,3894736,2.1052622689042546,1.0397236845973703,13.570329189300537
0.9,0.9,0.2685,0.5878468989860811,0.588023253055777,0.0003,3428402,2.1104971512489636,1.0371933057627827,13.161722183227539
0.9,0.9,0.269,0.586415304178746,0.5865912287699996,0.0003,3997014,2.115766315021692,1.034655616894979,14.172419548034668
0.9,0.9,0.2695,0.5849797623003752,0.5851552562290653,0.0003,4232234,2.121075785584838,1.0321109009419243,14.47787094116211
0.9,0.9,0.27,0.5835402480369366,0.5837153101113477,0.0003,4231852,2.1264231005053813,1.0295595906125787,14.71577525138855
0.9,0.9,0.2705,0.5820967357281835,0.582271364748902,0.0003,3232202,2.1318102608397576,1.0270006853033895,13.413898706436157
0.9,0.9,0.271,0.5806491993615266,0.580823394121335,0.0003,4015644,2.137235066370105,1.0244350739666812,14.448599815368652
0.9,0.9,0.2715,0.5791976125659888,0.5793713718497585,0.0003,3736392,2.1427013573536486,1.02186205671426,13.999257564544678
0.9,0.9,0.272,0.5777419486057676,0.5779152711903492,0.0003,4010672,2.1482073270129156,1.0192819547599798,14.42225193977356
0.9,0.9,0.2725,0.5762821803738574,0.5764550650279695,0.0003,4423318,2.1537555379074247,1.016694653484473,14.876006126403809
0.9,0.9,0.273,0.5748182803854266,0.5749907258695423,0.0003,4528014,2.1593428010336777,1.0140999168583082,14.570486307144165
0.9,0.9,0.2735,0.5733502207710504,0.5735222258372816,0.0003,3547770,2.164973571951951,1.0114981686855866,13.929325103759766
0.9,0.9,0.274,0.5718779732697395,0.5720495366617204,0.0003,3770598,2.1706477487909037,1.0088887883647417,13.988133192062378
0.9,0.9,0.2745,0.5704015092219179,0.5705726296746845,0.0003,2866602,2.176363422767979,1.0062717451542804,12.986490488052368
0.9,0.9,0.275,0.5689207995622373,0.569091475802106,0.0003,3252454,2.1821240919515232,1.0036478581913237,13.250402927398682
0.9,0.9,0.2755,0.5674358148119435,0.567606045556387,0.0003,4325460,2.187927828026057,1.0010158898152326,14.587753057479858
0.9,0.9,0.276,0.5659465250714768,0.5661163090289982,0.0003,3474928,2.1937777424988028,0.9983762450323576,13.053143978118896
0.9,0.9,0.2765,0.5644529000125759,0.5646222358825796,0.0003,3973216,2.1996740346145685,0.9957295310170808,13.478758811950684
0.9,0.9,0.277,0.5629549088703629,0.563123795343024,0.0003,3038266,2.205614621159989,0.9930747246250633,12.968112230300903
0.9,0.9,0.2775,0.5614525204351413,0.5616209561912718,0.0003,4133818,2.2116023666692444,0.9904118539547712,14.092375040054321
0.9,0.9,0.278,0.5599457030439757,0.5601136867548889,0.0003,3671138,2.2176380724604754,0.9877413620643176,13.314666271209717
0.9,0.9,0.2785,0.5584344245722377,0.5586019548996093,0.0003,4020386,2.2237224712792916,0.9850635586516571,14.099663496017456
0.9,0.9,0.279,0.5569186524247479,0.5570857280204753,0.0003,4289518,2.2298548111261955,0.9823773400821116,13.953612565994263
0.9,0.9,0.2795,0.5553983535267398,0.5555649730327978,0.0003,3909638,2.236036057931368,0.9796830043179349,13.741704225540161
0.9,0.9,0.28,0.5538734943147381,0.5540396563630325,0.0003,4513974,2.2422694860719123,0.9769805702238434,14.863215684890747
0.9,0.9,0.2805,0.5523440407268666,0.5525097439390847,0.0003,3979996,2.2485527992571925,0.9742702037805127,13.685829162597656
0.9,0.9,0.281,0.5508099581934296,0.5509752011808876,0.0003,3955788,2.254888644238732,0.9715516060241404,13.539851903915405
0.9,0.9,0.2815,0.5492712116268131,0.5494359929903012,0.0003,4906982,2.261276893314712,0.9688250423350498,14.91845703125
0.9,0.9,0.282,0.5477277654112397,0.5478920837408631,0.0003,5673266,2.2677167860784446,0.9660899610724594,15.807328939437866
0.9,0.9,0.2825,0.5461795833923903,0.546343437267408,0.0003,4401034,2.2742120087993336,0.9633465018339978,14.314355373382568
0.9,0.9,0.283,0.5446266288666303,0.5447900168552903,0.0003,4957140,2.2807610930177034,0.9605946161847247,16.27183485031128
0.9,0.9,0.2835,0.5430688645699704,0.5432317852293413,0.0003,4663140,2.287366658521543,0.9578342291310465,16.241405963897705
0.9,0.9,0.284,0.5415062526668067,0.5416687045426067,0.0003,3987394,2.294026556350999,0.9550652942866981,14.909499168395996
0.9,0.9,0.2845,0.5399387547382735,0.5401007363646949,0.0003,4257946,2.300745716522309,0.9522880399486728,16.097291469573975
0.9,0.9,0.285,0.5383663317703313,0.5385278416698625,0.0003,3911340,2.3075224152479685,0.9495017003174884,15.590672254562378
0.9,0.9,0.2855,0.536788944141471,0.5369499808247135,0.0003,3821904,2.314356273258264,0.9467067357905752,15.275251865386963
0.9,0.9,0.286,0.5352065516105289,0.535367113576012,0.0003,4563178,2.3212534233782938,0.9439027426238606,16.478846311569214
0.9,0.9,0.2865,0.5336191133030808,0.5337791990370717,0.0003,5762388,2.328209893876755,0.9410900160641531,18.526535272598267
0.9,0.9,0.287,0.5320265876988549,0.5321861956751646,0.0003,4681102,2.335228653929393,0.9382685955031927,16.85848617553711
0.9,0.9,0.2875,0.5304289326178557,0.530588061297641,0.0003,4790566,2.3423080288743776,0.9354375692300869,16.767812490463257
0.9,0.9,0.288,0.5288261052062866,0.5289847530378484,0.0003,4869160,2.3494530699840523,0.9325974846642597,16.48514723777771
0.9,0.9,0.2885,0.5272180619224756,0.5273762273410523,0.0003,4671008,2.356661822130899,0.9297488637715678,16.792431831359863
0.9,0.9,0.289,0.5256047585217692,0.5257624399493258,0.0003,5028278,2.3639352894738357,0.9268903110016548,17.480334758758545
0.9,0.9,0.2895,0.523986150041523,0.5241433458865354,0.0003,6314790,2.3712754791565787,0.9240223921647436,18.58308482170105
0.9,0.9,0.29,0.5223621907855068,0.5225188994427424,0.0003,5438684,2.3786859178611035,0.9211451266049491,18.031087160110474
0.9,0.9,0.2905,0.5207328343078548,0.5208890541581471,0.0003,6792002,2.3861618009192216,0.9182585742100285,19.386037588119507
0.9,0.9,0.291,0.5190980333964381,0.5192537628064571,0.0003,4391926,2.39370910160333,0.9153622183947506,16.72028374671936
0.9,0.9,0.2915,0.5174577400560042,0.517612977378021,0.0003,5532868,2.401326793378801,0.9124559254681686,18.532501935958862
0.9,0.9,0.292,0.5158119054906577,0.5159666490623048,0.0003,4423682,2.4090193635600774,0.909540464488897,16.93655252456665
0.9,0.9,0.2925,0.5141604800859362,0.5143147282299619,0.0003,5170978,2.416782282420975,0.9066145545266829,17.73243260383606
0.9,0.9,0.293,0.5125034133901236,0.5126571644141407,0.0003,5112126,2.4246209041733993,0.9036789166840216,18.161641359329224
0.9,0.9,0.2935,0.5108406540954475,0.5109939062916762,0.0003,4956110,2.4325334168913706,0.90073321687621,17.439177751541138
0.9,0.9,0.294,0.509172150018271,0.5093249016632765,0.0003,5624440,2.4405245762022316,0.8977773940283491,18.658682584762573
0.9,0.9,0.2945,0.5074978480789802,0.507650097433404,0.0003,6890846,2.4485954062571573,0.8948114382040614,20.032699823379517
0.9,0.9,0.295,0.5058176942811626,0.505969439589447,0.0003,4640294,2.45674465778813,0.8918350713539399,17.297565698623657
0.9,0.9,0.2955,0.5041316336901708,0.5042828731802778,0.0003,6550556,2.4649735557388253,0.8888482117637094,19.27410888671875
0.9,0.9,0.296,0.5024396104109746,0.5025903422940979,0.0003,6513224,2.4732866923786303,0.8858507575030593,19.68584632873535
0.9,0.9,0.2965,0.5007415675654909,0.5008917900357606,0.0003,5324574,2.481681532342853,0.8828428855663293,17.861414432525635
0.9,0.9,0.297,0.49903744726904187,0.49918715850322254,0.0003,6759582,2.490162812526891,0.8798242525968538,20.406192302703857
0.9,0.9,0.2975,0.49732719060620184,0.4974763887633837,0.0003,5127328,2.4987317437332095,0.8767944446173663,18.524632215499878
0.9,0.9,0.298,0.4956107376058381,0.4957594208271199,0.0003,6226414,2.5073883621127036,0.8737540658257891,20.01921582221985
0.9,0.9,0.2985,0.4938880272153088,0.49403619362347334,0.0003,4258580,2.516135411148938,0.8707029924804749,17.560742616653442
0.9,0.9,0.299,0.49215899727398876,0.49230664497317095,0.0003,6217306,2.524972011855174,0.8676401801539527,20.132200956344604
0.9,0.9,0.2995,0.4904235844857797,0.4905707115611254,0.0003,7237474,2.5339028800750416,0.8645661357486633,21.340781450271606
0.9,0.9,0.3,0.4886817243909683,0.4888283289082856,0.0003,5889274,2.542928783335962,0.8614809491231457,20.190937280654907
0.9,0.9,0.3005,0.4869333513368508,0.48707943134225185,0.0003,3943586,2.552051886786015,0.8583843706427309,17.87903070449829
0.9,0.9,0.301,0.48517839844765515,0.4853239519671894,0.0003,7750836,2.5612710373077774,0.8552761090833547,22.831562757492065
0.9,0.9,0.3015,0.483416797593413,0.483561822632691,0.0003,5477308,2.5705932360783152,0.8521562266950474,19.38646364212036
0.9,0.9,0.302,0.4816484793577817,0.48179297390158904,0.0003,6462582,2.580015309784868,0.849024155104691,20.842092752456665
0.9,0.9,0.3025,0.47987337300473293,0.48001733501663435,0.0003,7202180,2.589541404967981,0.8458803096570144,21.684832096099854
0.9,0.9,0.303,0.47809140644423515,0.4782348338661684,0.0003,5246398,2.599173196189693,0.84272459547741,19.071520805358887
0.9,0.9,0.3035,0.47630250619667736,0.4764453969485363,0.0003,5894624,2.6089128633424825,0.839556106915205,20.09139895439148
0.9,0.9,0.304,0.47450659735626466,0.4746489493354715,0.0003,4948394,2.6187634140779448,0.8363758397903726,18.256447076797485
0.9,0.9,0.3045,0.47270360355274504,0.4731763071562977,0.001,10552152,2.6287228688378654,0.833182910834537,25.46341323852539
0.9,0.9,0.305,0.4708934469123315,0.47103471494640514,0.0003,7089138,2.6388004965744454,0.8299773112169745,21.5535409450531
0.9,0.9,0.3055,0.4690760480168289,0.46954512406484566,0.001,11842302,2.6489933667531846,0.8267588127199504,25.705063343048096
0.9,0.9,0.306,0.4672513258617706,0.4673915012595291,0.0003,5918472,2.659301949652805,0.8235276427985458,20.006503343582153
0.9,0.9,0.3065,0.46541919781236435,0.46588461701017664,0.001,11169660,2.669735621591504,0.8202835219527294,26.834945917129517
0.9,0.9,0.307,0.4635795795587123,0.4637186534325799,0.0003,7612932,2.6802899421249764,0.8170260787583951,21.812936782836914
0.9,0.9,0.3075,0.46173238506881586,0.4618709047843365,0.0003,7547474,2.6909709203695398,0.8137551344726701,21.958589792251587
0.9,0.9,0.308,0.4598775265400559,0.46001548979801793,0.0003,6986164,2.701782043391705,0.8104709460564465,21.149966716766357
0.9,0.9,0.3085,0.4580149143489982,0.4581523188233029,0.0003,7920732,2.712723799762617,0.8071728432521939,24.055511474609375
0.9,0.9,0.309,0.4561444569991635,0.4566006014561626,0.001,10818856,2.723798878290875,0.8038610873987645,26.39802646636963
0.9,0.9,0.3095,0.4542660610669809,0.45472032712804783,0.001,10549442,2.735009377575074,0.800535488177204,24.821473360061646
0.9,0.9,0.31,0.45237963114573876,0.45251534503508245,0.0003,5606376,2.7463616946027516,0.7971954114717242,20.185640335083008
0.9,0.9,0.3105,0.45048506978718855,0.4509355548569757,0.001,10480584,2.757855156119445,0.793841283205077,25.695685148239136
0.9,0.9,0.311,0.44858227744124674,0.44903085971868795,0.001,11450340,2.769493767098506,0.7904723221544802,27.17628049850464
0.9,0.9,0.3115,0.4466711523931797,0.4468051537388977,0.0003,7293734,2.781282030589931,0.7870890321937253,22.98754119873047
0.9,0.9,0.312,0.4447515906982992,0.44519634228899746,0.001,12254048,2.7932230496847072,0.783690901746952,28.67320203781128
0.9,0.9,0.3125,0.4428234861142857,0.4432663096003999,0.001,11070970,2.8053165758287593,0.7802777040453797,28.338427543640137
0.9,0.9,0.313,0.4408867300306872,0.4413276167607178,0.001,12067464,2.817570918881823,0.77684919807797,29.219679832458496
0.9,0.9,0.3135,0.43894121139566106,0.43938015260705665,0.001,10598794,2.829986764538523,0.7734051917387297,27.104938983917236
0.9,0.9,0.314,0.43698681663985023,0.43742380345649,0.001,11160596,2.842569295742674,0.7699459097791331,28.07132887840271
0.9,0.9,0.3145,0.4350234295969262,0.4354584530265231,0.001,11098292,2.8553226473073234,0.7664707256318326,28.075741291046143
0.9,0.9,0.315,0.43305093142119216,0.4334839823526133,0.001,11022052,2.8682494276653694,0.7629794934732376,27.145240306854248
0.9,0.9,0.3155,0.4310692005016493,0.43150026970215094,0.001,11487756,2.881350505035051,0.7594716961736193,29.31159543991089
0.9,0.9,0.316,0.42907811237228954,0.4295071904846618,0.001,12675064,2.8946356113179097,0.7559477262975024,29.7548611164093
0.9,0.9,0.3165,0.42707753961897826,0.4275046171585972,0.001,12095664,2.90810611244333,0.7524070853805419,27.790754318237305
0.9,0.9,0.317,0.425067351782119,0.42549241913390107,0.001,10785324,2.921769367687384,0.7488494923112602,27.472329139709473
0.9,0.9,0.3175,0.42304741525521095,0.4234704626704661,0.001,12702654,2.9356258177691132,0.7452750339389187,29.86456823348999
0.9,0.9,0.318,0.42101759317906723,0.42143861077224626,0.001,11440258,2.949680022661423,0.7416825919147381,29.050132751464844
0.9,0.9,0.3185,0.4189777453312819,0.41939672307661313,0.001,10923204,2.9639437528146795,0.738072951311183,27.10829257965088
0.9,0.9,0.319,0.4169277280110371,0.4170528063294404,0.0003,7781656,2.9784122590994384,0.7344453974421479,24.10232973098755
0.9,0.9,0.3195,0.4148673939184323,0.41499185413660783,0.0003,7501130,2.993099886167976,0.7307997665730142,23.549306631088257
0.9,0.9,0.32,0.4127965920288248,0.41320938862085355,0.001,11224304,3.0080059878879073,0.7271357043539922,27.1720929145813
0.9,0.9,0.3205,0.41071516746102876,0.41112588262848976,0.001,12080378,3.0231352119932486,0.7234529930693036,27.273625373840332
0.9,0.9,0.321,0.40862296133981624,0.409031584301156,0.001,11857906,3.0385019655627805,0.7197513716409066,29.07264518737793
0.9,0.9,0.3215,0.4065198106516534,0.406926330462305,0.001,12170008,3.0541034120634207,0.7160303148361837,29.252129554748535
0.9,0.9,0.322,0.4044055480940715,0.4048099536421655,0.001,13588720,3.0699494723810297,0.7122900928108411,29.917954921722412
0.9,0.9,0.3225,0.40228000191765506,0.40268228191957267,0.001,12905722,3.086046599723822,0.7085296894463594,30.16036033630371
0.9,0.9,0.323,0.4001429957604782,0.4005431387562386,0.001,12299838,3.1023990520295395,0.7047493810790868,29.264309406280518
0.9,0.9,0.3235,0.39799434847458615,0.3983923428230607,0.001,13507820,3.1190188170327997,0.7009486801771391,29.354968786239624
0.9,0.9,0.324,0.39583387394402064,0.3962297078179646,0.001,11989258,3.135906606129951,0.6971270142424288,29.558852195739746
0.9,0.9,0.3245,0.39366138089368197,0.3940550422745756,0.001,12961540,3.153076473320283,0.6932844561686448,30.178232669830322
0.9,0.9,0.325,0.391476672688827,0.3918681493615158,0.001,12906036,3.170531396421211,0.6894202270854919,28.843331336975098
0.9,0.9,0.3255,0.3892795471242485,0.3896688266713727,0.001,13819712,3.18828412384569,0.6855342976955072,30.644941568374634
0.9,0.9,0.326,0.38706979620281207,0.38745686599901485,0.001,13850430,3.206338038683199,0.6816261466388475,30.83716654777527
0.9,0.9,0.3265,0.38484720590245214,0.38523205310835457,0.001,12667096,3.2247056688114455,0.6776958201100177,30.282976627349854
0.9,0.9,0.327,0.3826115559309523,0.3829941674868832,0.001,12687722,3.243393051547655,0.6737421389743472,28.90221905708313
0.9,0.9,0.3275,0.3803626194677679,0.3807429820872356,0.001,13445290,3.262410430685054,0.6697654462354514,30.82950448989868
0.9,0.9,0.328,0.3781001628920781,0.3784782630549701,0.001,14426036,3.281773008755778,0.665764762720764,30.871108531951904
0.9,0.9,0.3285,0.3758239454959466,0.3761997694414425,0.001,12899862,3.301484378190944,0.6617401651602437,29.860038995742798
0.9,0.9,0.329,0.37353371918179434,0.3739072529009761,0.001,13128636,3.3215567115227578,0.657691067572734,27.991667985916138
0.9,0.9,0.3295,0.37122922814315407,0.37160045737129715,0.001,13095930,3.3420031089748146,0.6536164951353439,29.964134454727173
0.9,0.9,0.33,0.36891020852725864,0.36927911873578584,0.001,12850952,3.362836544639354,0.6495169891372836,29.393290996551514
0.9,0.9,0.3305,0.36657638807854953,0.36694296446662805,0.001,11316230,3.3840658347070782,0.6453912867283099,27.29509687423706
0.9,0.9,0.331,0.3642274857615631,0.36459171324732464,0.001,14501746,3.405703157575442,0.641238841180088,29.987340688705444
0.9,0.9,0.3315,0.36186321136185157,0.3622250745732134,0.001,14730082,3.427768059059713,0.6370598826111992,31.88813090324402
0.9,0.9,0.332,0.3594832650629348,0.35984274832799773,0.001,15075948,3.4502693548513834,0.6328532561234177,31.17638874053955
0.9,0.9,0.3325,0.3570873369983558,0.3574444243353541,0.001,13122324,3.473224043271284,0.6286186583970959,29.441319227218628
0.9,0.9,0.333,0.3546751067760345,0.3550297818828105,0.001,14892370,3.49664653760064,0.6243553299972788,30.522319078445435
0.9,0.9,0.3335,0.35224624297359014,0.35259848921656367,0.001,13235226,3.5205549041599804,0.6200630356527572,29.533275842666626
0.9,0.9,0.334,0.3498004026018579,0.3501502030044597,0.001,15059744,3.544961519164022,0.6157408481349687,29.902137994766235
0.9,0.9,0.3345,0.3473372305345917,0.34768456776512624,0.001,14673090,3.5698893366071283,0.6113885184109367,29.26407742500305
0.9,0.9,0.335,0.3448563589013104,0.34520121526021164,0.001,13904780,3.595353032432759,0.607005042192923,29.923504114151
0.9,0.9,0.3355,0.3423574064406475,0.3426997638470881,0.001,15230206,3.621375023578657,0.6025899033336312,30.4073269367218
0.9,0.9,0.336,0.33983997781089154,0.3401798177887024,0.001,14589668,3.647973736465937,0.5981420938766898,30.03618860244751
0.9,0.9,0.3365,0.337303662853924,0.3376409665167779,0.001,15583482,3.675174441071825,0.5936615156746844,29.639066219329834
0.9,0.9,0.337,0.33474803580938406,0.3350827838451934,0.001,12616954,3.7029963816938225,0.5891468865423674,27.66012406349182
0.9,0.9,0.3375,0.3321726544739814,0.33250482712845536,0.001,14029596,3.731465032200224,0.584597732459681,28.85109543800354
0.9,0.9,0.338,0.32957705930193104,0.32990663636123296,0.001,15513322,3.7606087441194784,0.5800131816605925,30.765572786331177
0.9,0.9,0.3385,0.32696077244089056,0.3279416547582132,0.003,20613752,3.7904521924467427,0.5753923386570043,35.18040370941162
0.9,0.9,0.339,0.3243232966980542,0.3246476199947522,0.001,16573960,3.8210199846393182,0.5707343510844074,30.634822368621826
0.9,0.9,0.3395,0.3216641144297624,0.3226291067730516,0.003,20909692,3.8523476382231863,0.5660383946968963,36.21464729309082
0.9,0.9,0.34,0.3189826863479114,0.31993963440695505,0.003,21016588,3.884466477074512,0.5613034066177961,35.24510169029236
0.9,0.9,0.3405,0.3162784502351131,0.31659472868534816,0.001,15336810,3.9174114693690245,0.55652848441937,29.97554922103882
0.9,0.9,0.341,0.31355081956026387,0.3138643703798241,0.001,15821140,3.951210399887915,0.5517125348051434,30.782098293304443
0.9,0.9,0.3415,0.31079918198453743,0.31110998116652194,0.001,14334740,3.9859134479579272,0.5468546634326412,29.156768560409546
0.9,0.9,0.342,0.30802289774742897,0.30833092064517637,0.001,15549974,4.021549468051372,0.5419535135308937,31.454386234283447
0.9,0.9,0.3425,0.3052212979204762,0.3061369618142376,0.003,20517570,4.058171218568346,0.5370079378456677,36.058231592178345
0.9,0.9,0.343,0.30239368251542714,0.30330086356297337,0.003,21938204,4.09581869384558,0.5320169624498151,37.30864477157593
0.9,0.9,0.3435,0.29953931843162834,0.3004379363869232,0.003,20020724,4.134543277936493,0.5269791574958581,36.94993996620178
0.9,0.9,0.344,0.29665743722572746,0.2975474095374046,0.003,21863538,4.174397896120501,0.5218928607916355,38.50677466392517
0.9,0.9,0.3445,0.2937472326840948,0.29462847438214707,0.003,21897820,4.215437530800572,0.5167571855807587,40.39475226402283
0.9,0.9,0.345,0.29080785817704347,0.29168028175157457,0.003,22107316,4.257720075134186,0.5115703091581756,38.26966619491577
0.9,0.9,0.3455,0.28783842376946106,0.2887019390407694,0.003,20908740,4.301313333419418,0.5063309789335955,37.75458526611328
0.9,0.9,0.346,0.2848379930605143,0.28569250703969584,0.003,20188038,4.3462857405341975,0.501037101976705,35.341713428497314
0.9,0.9,0.3465,0.2818055797204113,0.28265099645957253,0.003,24515768,4.392709434441226,0.4956874391308248,42.224522829055786
0.9,0.9,0.347,0.27874014368804567,0.2795763641191098,0.003,24195244,4.440665842998021,0.49027968621253304,42.03455853462219
0.9,0.9,0.3475,0.27564058698808097,0.2764675087490452,0.003,21756750,4.490239786448583,0.48481245058640743,40.576257944107056
0.9,0.9,0.348,0.27250574911971925,0.2733232663670784,0.003,20309006,4.5415255230704075,0.4792831982930248,39.74303317070007
0.9,0.9,0.3485,0.2693344019624688,0.27014240516835614,0.003,21560094,4.594625924128872,0.4736900784538738,40.933671951293945
0.9,0.9,0.349,0.2661252441354699,0.26692361986787627,0.003,22745990,4.649651801781729,0.4680308143605801,43.20172572135925
0.9,0.9,0.3495,0.262876894737047,0.2636655254212581,0.003,23193694,4.70671416361516,0.46230285807359955,42.42389750480652
0.9,0.9,0.35,0.2595878863791469,0.26036665003828435,0.003,22114652,4.765950281106983,0.45650365345199945,41.2490918636322
0.9,0.9,0.3505,0.25625665741715653,0.257025427389408,0.003,25571886,4.8274955364746175,0.4506304618731019,43.159106492996216
0.9,0.9,0.351,0.2528815432583601,0.25364018788813514,0.003,21891974,4.8915061530508375,0.44468052055670615,40.98893213272095
0.9,0.9,0.3515,0.24946076661207656,0.25020914891191276,0.003,21715630,4.95815355912759,0.4386504029595698,40.90173602104187
0.9,0.9,0.352,0.2459924265194278,0.24673040379898606,0.003,26622626,5.027623074088229,0.43253710636759984,44.97590756416321
0.9,0.9,0.3525,0.2424744859707361,0.24489923083044346,0.01,29461100,5.100117055523939,0.4263370290895683,48.841264724731445
0.9,0.9,0.353,0.2389047578817515,0.24129380546056903,0.01,28900746,5.1758674463622425,0.42004616587046045,46.28278183937073
0.9,0.9,0.3535,0.235280889154814,0.23598673182227842,0.003,23744880,5.255116505126176,0.41366045207643165,40.67158651351929
0.9,0.9,0.354,0.2316003424951065,0.23391634592005756,0.01,30610160,5.338150049602193,0.40717542709518917,44.82072377204895
0.9,0.9,0.3545,0.22786037558321903,0.23013897933905123,0.01,31534424,5.425272177693838,0.4005863440548708,46.844417572021484
0.9,0.9,0.355,0.224058017118395,0.22629859728957893,0.01,29156826,5.516838126546219,0.39388797190386565,46.70076823234558
